object_probs,left,top,right,bottom
motorbike 0.91186,289,353,318,388
motorbike 0.88400,32,401,80,457
person 0.58266 motorbike 0.84584,356,249,374,277
motorbike 0.79343,84,350,110,391
motorbike 0.78008,119,374,147,411
motorbike 0.76327,220,370,247,403
motorbike 0.65764,0,385,16,442
car 0.83231,192,298,284,353
car 0.77785,213,270,268,296
person 0.93475,289,331,317,369
person 0.88036,32,378,77,442
person 0.77616,306,257,321,287
person 0.77325,625,233,640,260
person 0.72762,215,339,251,399
person 0.71925,118,352,145,390
person 0.71080,644,231,660,263
person 0.64902,606,248,618,275
person 0.57890,550,235,567,267
person 0.56161,605,198,620,219
