object_probs,left,top,right,bottom
motorbike 0.92667,204,327,228,364
motorbike 0.88500,87,414,138,487
motorbike 0.85575,142,372,177,411
motorbike 0.80437,271,325,299,359
motorbike 0.78199,251,309,275,343
motorbike 0.76740,16,401,71,464
motorbike 0.66875,2,508,45,607
motorbike 0.64332,122,329,151,369
car 0.89017,510,237,549,261
car 0.87269,550,211,583,237
car 0.60167,596,211,636,235
car 0.56637,812,212,909,244
person 0.96917,88,399,136,475
person 0.89802,251,291,276,329
person 0.88017,203,309,227,352
person 0.72262,120,316,150,347
person 0.59563,18,386,69,448
person 0.52816,140,346,177,399
