object_probs,left,top,right,bottom
motorbike 0.94594,818,421,896,478
motorbike 0.93324,640,347,673,385
motorbike 0.91060,718,363,765,413
motorbike 0.82457,139,343,208,386
motorbike 0.82196,304,339,379,397
motorbike 0.77801,1016,439,1079,499
motorbike 0.77512,626,290,647,324
motorbike 0.72958,290,248,315,271
motorbike 0.60238,584,309,613,352
motorbike 0.56117,641,332,672,367
car 0.98503,502,356,655,467
car 0.83644,559,242,610,294
person 0.90165,830,378,881,455
person 0.63720,291,240,312,264
person 0.56425,150,323,196,375
