object_probs,left,top,right,bottom
motorbike 0.91450,210,395,254,468
motorbike 0.89452,249,289,271,321
motorbike 0.81444,132,420,175,482
motorbike 0.77143,309,294,332,320
motorbike 0.72932,280,329,306,364
motorbike 0.65420,169,327,195,368
car 0.87403,511,234,549,260
car 0.79245,1,290,27,324
car 0.67352,549,210,583,238
person 0.95821,210,376,253,456
person 0.86738,131,394,174,468
person 0.84976,281,310,306,348
person 0.83496,430,620,511,711
person 0.83354,307,272,331,307
person 0.73140,251,275,270,307
person 0.68923,318,237,334,259
person 0.62482,171,313,194,346
person 0.54730,352,238,365,261
