object_probs,left,top,right,bottom
truck 0.86419,379,252,519,358
motorbike 0.97165,759,401,836,463
motorbike 0.88815,577,307,606,342
motorbike 0.68590,934,500,1012,575
motorbike 0.63436,333,250,351,275
car 0.99724,579,385,770,533
car 0.98815,278,249,331,293
car 0.90408,934,541,1079,717
car 0.84001,258,229,293,254
car 0.79828,260,220,290,241
car 0.70757,362,233,410,275
car 0.67484,251,194,268,212
car 0.56826,292,202,314,219
person 0.88945,574,287,603,330
person 0.88063,771,374,821,450
person 0.82991,549,670,608,719
person 0.61565,944,471,1018,556
person 0.53147,330,234,348,265
