object_probs,left,top,right,bottom
truck 0.88324,340,506,628,702
truck 0.71912,751,564,1057,718
motorbike 0.93900,377,287,401,318
person 0.64714 motorbike 0.85551,333,229,351,255
motorbike 0.75241,150,536,198,623
motorbike 0.75114,900,437,973,504
motorbike 0.52066,439,439,485,510
car 0.97633,285,423,440,598
car 0.94686,214,359,340,485
car 0.91993,430,278,534,362
car 0.57501,693,359,866,515
person 0.88196,377,273,400,306
person 0.77287,594,566,646,634
person 0.58682,442,417,479,493
person 0.57709,319,213,331,238
