object_probs,left,top,right,bottom
truck 0.95964,345,511,629,713
truck 0.82280,617,344,803,493
car 0.50720,615,351,791,492
bus 0.57198,858,441,1078,651
motorbike 0.88664,620,437,676,514
motorbike 0.83136,334,266,352,294
motorbike 0.79655,152,560,198,630
motorbike 0.70675,759,363,806,419
motorbike 0.53956,393,255,413,287
motorbike 0.50103,591,269,624,304
car 0.94456,286,422,442,595
car 0.91710,216,358,338,484
person 0.93738,460,462,505,520
person 0.79333,967,414,999,457
person 0.73800,623,411,671,491
person 0.55627,332,255,350,288
