object_probs,left,top,right,bottom
truck 0.94696,338,509,633,711
truck 0.82337,615,342,803,494
car 0.56071,614,350,790,494
truck 0.52046,735,509,1077,719
bus 0.58637,857,439,1075,654
motorbike 0.90185,619,438,673,513
motorbike 0.89153,333,265,351,293
motorbike 0.77961,152,561,198,630
motorbike 0.67084,760,363,799,422
motorbike 0.66601,390,255,411,286
motorbike 0.54720,580,272,615,305
person 0.90518,330,255,349,288
car 0.93777,286,421,444,594
car 0.90254,217,356,338,484
person 0.95324,457,459,505,520
person 0.60777,620,407,661,465
person 0.56586,233,569,286,639
person 0.50479,239,628,286,698
