object_probs,left,top,right,bottom
truck 0.89056,335,505,626,704
truck 0.57243,780,556,1068,719
bus 0.60403,714,369,896,550
motorbike 0.88766,972,462,1056,532
motorbike 0.78296,386,283,410,324
motorbike 0.64123,150,538,198,623
motorbike 0.62002,337,231,359,258
motorbike 0.55442,554,306,587,341
car 0.95201,445,277,558,371
car 0.91025,219,360,341,485
car 0.90434,285,423,440,599
car 0.62170,220,341,292,407
person 0.80091,594,566,646,634
person 0.76986,996,422,1044,492
person 0.62070,461,431,500,487
person 0.60420,555,292,582,327
person 0.57578,386,276,409,310
person 0.57194,596,267,623,303
person 0.53694,347,233,366,262
person 0.52896,278,312,294,352
