object_probs,left,top,right,bottom
truck 0.75246,336,495,612,705
bus 0.71448,810,424,1034,579
motorbike 0.85570,436,329,463,367
motorbike 0.79083,741,365,807,420
motorbike 0.75687,594,305,641,360
motorbike 0.72095,152,538,198,622
motorbike 0.52068,581,270,612,305
car 0.97348,501,301,628,412
car 0.97130,219,359,340,487
car 0.89157,286,421,437,601
person 0.84967,529,485,582,555
person 0.82954,752,357,801,421
person 0.81837,447,268,470,308
person 0.68812,433,314,461,344
person 0.50316,599,568,652,636
