object_probs,left,top,right,bottom
truck 0.89272,345,521,627,709
car 0.59601 truck 0.78195,630,351,809,491
bus 0.53470,857,445,1079,650
motorbike 0.95929,640,462,699,527
motorbike 0.86951,410,266,433,295
motorbike 0.82655,339,265,363,300
motorbike 0.78817,149,542,198,620
motorbike 0.77937,802,387,863,441
motorbike 0.51707,591,269,624,303
car 0.95207,285,424,442,594
car 0.91645,220,360,338,482
person 0.98369,465,469,514,521
person 0.96819,647,420,693,487
person 0.73731,307,641,365,719
person 0.59799,228,646,279,719
person 0.56019,555,507,623,570
person 0.54406,240,625,286,695
