object_probs,left,top,right,bottom
truck 0.70258,740,379,949,558
car 0.63249,735,389,958,558
motorbike 0.93220,786,553,868,634
motorbike 0.91199,562,286,590,323
motorbike 0.90899,473,417,547,479
motorbike 0.83001,130,523,178,588
motorbike 0.62831,279,618,362,698
motorbike 0.58601,662,595,737,689
car 0.98541,248,405,382,531
car 0.94236,217,349,304,422
car 0.93438,314,316,419,399
car 0.85184,324,244,373,286
person 0.95068,489,376,539,451
person 0.82177,274,570,353,686
person 0.80898,662,543,730,613
person 0.71218,565,274,587,310
person 0.59903,126,502,175,576
