object_probs,left,top,right,bottom
motorbike 0.93028,631,500,703,580
motorbike 0.88679,854,382,916,442
motorbike 0.74683,936,503,1010,575
motorbike 0.50670,611,644,685,719
car 0.99310,292,247,353,298
car 0.99188,630,422,827,555
car 0.98880,500,353,642,458
car 0.98665,527,290,646,367
car 0.98226,256,330,340,413
car 0.97340,935,542,1078,719
car 0.96987,434,299,527,386
car 0.94230,257,538,462,704
car 0.92208,671,338,836,450
person 0.85334,547,671,609,719
person 0.80960,950,467,1012,530
person 0.75887,858,353,903,429
person 0.67935,631,458,680,530
