object_probs,left,top,right,bottom
truck 0.70865,648,362,854,514
bus 0.96975,868,433,1079,639
motorbike 0.91219,311,251,340,278
motorbike 0.90815,395,290,423,327
motorbike 0.84575,596,330,628,365
motorbike 0.81117,340,268,362,298
motorbike 0.61374,571,264,615,312
car 0.94172,289,424,448,604
car 0.78854,650,363,839,512
car 0.73965,214,358,339,487
car 0.55644,431,625,743,716
person 0.81526,547,453,598,539
person 0.65227,492,568,565,640
person 0.58292,392,280,416,303
person 0.52219,575,271,610,307
person 0.50935,317,675,381,719
