object_probs,left,top,right,bottom
truck 0.85205,350,511,617,710
bus 0.87877,861,434,1072,658
motorbike 0.89398,512,305,543,338
motorbike 0.83866,398,307,425,344
motorbike 0.77816,757,520,831,604
motorbike 0.71380,508,290,539,327
motorbike 0.53179,581,272,613,306
car 0.85036,227,356,327,486
car 0.84591,645,357,837,508
car 0.81354,285,422,438,604
person 0.93150,769,480,823,552
person 0.83075,398,291,421,333
person 0.76281,557,508,623,569
person 0.54992,296,649,348,718
person 0.50953,137,500,184,574
