object_probs,left,top,right,bottom
motorbike 0.90614,735,570,833,659
motorbike 0.74618,936,501,1009,575
motorbike 0.73945,904,376,972,455
motorbike 0.58821,610,642,685,719
car 0.99600,312,256,380,313
car 0.99596,261,335,377,449
car 0.98801,619,412,837,563
car 0.98594,440,306,545,392
car 0.98462,555,301,680,387
car 0.97998,505,354,640,461
car 0.97761,936,543,1078,719
car 0.93770,271,519,455,717
car 0.93523,732,353,912,489
person 0.95827,547,671,610,719
person 0.70030,947,466,1013,533
person 0.51268,596,565,626,642
