object_probs,left,top,right,bottom
motorbike 0.87541,934,502,1013,575
motorbike 0.86072,464,406,513,458
motorbike 0.85817,794,356,839,418
car 0.99610,386,284,481,358
car 0.99546,481,345,618,448
car 0.99394,618,416,830,558
car 0.99372,489,272,583,340
car 0.98391,586,317,732,409
car 0.97658,935,545,1079,719
car 0.97350,249,511,430,667
car 0.85755,286,238,310,278
person 0.95924,547,672,609,719
person 0.81479,793,334,834,407
person 0.80357,465,375,506,446
person 0.66065,467,376,498,416
person 0.65566,948,468,1013,529
person 0.50549,596,563,629,640
