object_probs,left,top,right,bottom
motorbike 0.93751,875,376,943,448
motorbike 0.80305,672,498,754,612
motorbike 0.76323,936,501,1010,577
motorbike 0.65461,609,643,685,718
car 0.99424,304,251,365,310
car 0.97271,935,543,1078,719
car 0.97023,434,303,536,390
car 0.96818,502,356,641,460
car 0.96814,526,290,659,380
car 0.95948,258,340,358,431
car 0.95704,681,425,838,555
car 0.94752,270,519,453,717
car 0.92903,693,339,871,457
person 0.86463,547,671,609,719
person 0.64925,600,574,680,699
person 0.58384,877,358,925,430
person 0.56742,949,467,1012,530
person 0.50829,679,485,727,547
