object_probs,left,top,right,bottom
truck 0.87777,344,513,607,708
car 0.52200 truck 0.56867,535,315,671,425
motorbike 0.76286,712,341,756,399
motorbike 0.57922,658,351,682,393
motorbike 0.52634,584,261,626,312
motorbike 0.51800,513,307,536,351
motorbike 0.51537,150,540,197,621
motorbike 0.50877,581,273,612,307
car 0.97232,353,249,426,312
car 0.93734,287,424,435,600
car 0.81783,327,254,349,282
car 0.80019,228,359,327,487
person 0.69139,594,565,645,633
person 0.67375,723,333,746,362
person 0.52083,139,502,182,569
