object_probs,left,top,right,bottom
motorbike 0.96752,661,341,703,392
motorbike 0.89744,392,364,432,422
person 0.50899 motorbike 0.76785,349,273,368,306
motorbike 0.70720,352,284,372,317
person 0.62866 motorbike 0.65980,328,235,353,265
motorbike 0.64991,497,339,535,397
motorbike 0.56766,221,673,285,719
motorbike 0.54067,504,367,538,406
car 0.99664,475,416,679,584
car 0.98923,217,359,333,462
car 0.97705,334,515,528,689
car 0.54539,414,279,475,334
person 0.81848,391,352,426,385
person 0.76840,209,600,283,714
person 0.70436,661,325,701,384
person 0.53888,496,329,536,385
