object_probs,left,top,right,bottom
truck 0.84929,353,511,613,705
bus 0.61865,865,441,1077,651
motorbike 0.92565,478,289,513,323
motorbike 0.88824,729,512,799,588
motorbike 0.72611,382,288,410,332
motorbike 0.59676,150,540,198,623
car 0.87572,643,355,833,501
car 0.79808,284,422,440,603
car 0.78837,225,353,327,487
person 0.92202,735,466,787,527
person 0.83783,482,492,533,539
person 0.74311,481,275,505,307
person 0.72041,198,641,265,718
person 0.68582,557,508,623,569
person 0.61507,294,644,363,717
