object_probs,left,top,right,bottom
truck 0.95201,320,496,639,703
truck 0.75133,616,348,801,486
car 0.68364,610,353,783,487
truck 0.52225,741,528,1071,718
bus 0.67551,858,436,1076,652
motorbike 0.94440,604,439,657,503
motorbike 0.80994,323,254,346,289
person 0.64814 motorbike 0.79897,381,252,401,281
motorbike 0.79678,153,561,197,630
car 0.95673,285,424,441,597
car 0.86576,221,351,325,484
person 0.97681,449,455,498,509
person 0.81722,901,398,944,450
person 0.81038,608,401,649,470
person 0.57021,237,559,290,636
person 0.51890,143,519,195,601
