object_probs,left,top,right,bottom
truck 0.88625,334,493,625,705
motorbike 0.92546,437,268,467,305
motorbike 0.91674,781,422,843,477
motorbike 0.89715,374,304,399,341
motorbike 0.85190,620,345,650,384
person 0.70088 motorbike 0.65235,372,290,399,328
person 0.65884 motorbike 0.54925,613,321,651,381
motorbike 0.53850,150,538,198,624
car 0.91160,228,380,343,487
car 0.87776,288,422,435,606
car 0.54434,289,199,313,216
person 0.58314,147,496,192,581
person 0.57919,789,377,839,444
person 0.51879,593,266,622,304
