object_probs,left,top,right,bottom
motorbike 0.97554,446,403,493,463
motorbike 0.97513,597,405,642,458
motorbike 0.95659,354,248,378,281
motorbike 0.89601,394,307,418,345
motorbike 0.89276,737,382,787,428
motorbike 0.81482,450,298,519,353
motorbike 0.62336,593,377,636,441
car 0.99108,360,557,592,715
car 0.96518,234,378,357,491
car 0.87673,575,468,826,684
person 0.86292,593,369,635,427
person 0.75195,744,353,775,387
person 0.68671,449,378,482,410
person 0.60971,738,350,782,404
person 0.59888,447,379,489,444
person 0.58143,353,234,373,260
person 0.51859,394,298,415,324
