object_probs,left,top,right,bottom
truck 0.56722,327,479,547,699
motorbike 0.91900,937,560,1045,678
motorbike 0.91739,847,576,936,692
motorbike 0.85914,695,554,764,648
motorbike 0.85383,307,268,330,303
motorbike 0.61947,155,560,202,635
motorbike 0.53864,368,249,384,270
car 0.96854,407,255,468,308
car 0.86904,251,301,319,356
car 0.66170,289,197,314,218
person 0.83213,850,543,927,657
person 0.77511,695,510,750,606
person 0.71097,946,533,1033,650
person 0.71037,963,524,1011,591
person 0.67326,305,253,326,282
person 0.63140,144,502,194,611
person 0.61855,367,233,384,264
