object_probs,left,top,right,bottom
truck 0.90078,331,494,616,708
truck 0.69658,849,424,1071,620
person 0.69048 motorbike 0.90234,456,270,479,306
person 0.63331 motorbike 0.80465,522,292,545,327
motorbike 0.77070,470,351,499,394
motorbike 0.74237,726,364,774,420
motorbike 0.69265,302,227,316,247
motorbike 0.65790,356,376,396,441
motorbike 0.64906,581,262,628,307
motorbike 0.62464,151,540,197,620
motorbike 0.52666,229,556,277,645
car 0.97397,215,357,339,490
car 0.97164,286,425,437,597
car 0.93389,527,317,669,426
person 0.86590,355,373,395,424
person 0.82172,469,332,497,362
person 0.70781,724,336,761,400
person 0.59463,920,389,966,438
person 0.53956,300,215,316,241
