object_probs,left,top,right,bottom
truck 0.92877,335,504,624,703
truck 0.53456,753,556,1056,719
person 0.65967 motorbike 0.88556,352,268,372,299
motorbike 0.69348,825,420,894,479
motorbike 0.66308,151,535,198,625
motorbike 0.64039,603,322,647,389
motorbike 0.59713,389,399,433,466
motorbike 0.58130,875,403,942,461
motorbike 0.51219,581,273,614,306
car 0.98281,392,264,487,340
car 0.94003,284,428,439,603
car 0.80228,213,356,338,486
car 0.63691,619,346,779,485
person 0.87098,389,379,428,450
person 0.73480,595,565,645,634
