object_probs,left,top,right,bottom
truck 0.95376,316,497,639,702
truck 0.67757,617,346,800,484
car 0.73914,611,350,780,485
bus 0.73447,855,438,1075,649
motorbike 0.91031,598,435,651,501
person 0.64591 motorbike 0.78430,319,250,340,285
motorbike 0.78226,376,251,395,280
motorbike 0.74450,153,560,197,630
motorbike 0.55174,870,402,934,458
car 0.95968,286,423,439,596
car 0.88425,213,353,336,484
car 0.56689,288,198,313,218
person 0.85888,881,391,925,447
person 0.85808,451,452,495,508
person 0.69959,598,404,642,467
