object_probs,left,top,right,bottom
truck 0.56254,287,442,492,644
bus 0.96658,874,430,1079,660
motorbike 0.88419,455,329,484,371
person 0.54421 motorbike 0.87338,332,271,362,307
motorbike 0.84402,375,308,400,345
motorbike 0.80678,713,574,798,661
motorbike 0.69469,572,263,617,310
motorbike 0.63730,153,561,198,630
car 0.88644,303,454,479,632
car 0.85707,210,361,338,487
car 0.78364,669,365,876,513
person 0.84215,741,659,816,719
person 0.69895,831,380,857,412
person 0.67724,450,312,478,344
person 0.65075,654,583,733,699
person 0.64047,373,291,398,324
person 0.62692,701,517,776,592
person 0.57841,448,305,483,363
