object_probs,left,top,right,bottom
truck 0.90971,329,501,627,701
truck 0.54205,763,550,1046,718
person 0.51783 motorbike 0.85316,355,269,375,301
motorbike 0.78698,871,433,946,500
motorbike 0.58989,153,561,198,630
motorbike 0.55082,774,382,815,443
motorbike 0.53349,916,419,982,477
motorbike 0.50237,623,328,654,398
car 0.97924,404,268,494,340
car 0.94900,284,426,442,601
car 0.84380,213,358,337,485
car 0.61294,631,347,801,491
person 0.77698,401,393,442,472
person 0.71581,594,565,645,633
person 0.70101,771,354,796,391
