object_probs,left,top,right,bottom
car 0.68069 truck 0.52470,209,352,340,489
car 0.67734 truck 0.52020,652,357,861,518
bus 0.97995,873,431,1079,655
motorbike 0.93720,416,309,448,346
person 0.61936 motorbike 0.85713,321,251,351,288
motorbike 0.77709,571,264,617,310
motorbike 0.69239,355,284,374,317
motorbike 0.68790,352,273,372,308
motorbike 0.56665,510,657,576,719
car 0.95243,295,427,462,614
person 0.84271,592,471,661,557
person 0.83796,415,290,444,322
person 0.79732,508,605,563,711
person 0.52933,412,288,451,340
