object_probs,left,top,right,bottom
truck 0.89117,350,523,624,710
car 0.52693 truck 0.82271,630,351,810,493
motorbike 0.96002,642,464,702,525
motorbike 0.91402,412,264,435,296
motorbike 0.80644,343,266,366,303
motorbike 0.79097,153,560,199,629
motorbike 0.78618,808,389,872,442
motorbike 0.51896,591,269,623,303
car 0.93189,285,423,442,593
car 0.88325,220,361,338,482
person 0.97487,649,423,694,486
person 0.96325,466,470,515,521
person 0.78595,308,641,366,719
person 0.62217,555,507,623,570
person 0.51043,240,625,285,696
