object_probs,left,top,right,bottom
motorbike 0.92614,886,602,1002,709
motorbike 0.92437,525,439,604,516
motorbike 0.92001,563,287,590,328
motorbike 0.79525,772,678,858,719
motorbike 0.73339,137,524,187,590
motorbike 0.52754,348,268,373,302
motorbike 0.52648,326,618,412,710
car 0.98715,241,429,406,549
car 0.96062,215,348,304,424
car 0.92102,333,325,441,420
car 0.78565,346,250,384,281
car 0.67531,290,314,313,351
person 0.97007,777,625,857,707
person 0.93068,550,410,598,491
person 0.78657,325,593,409,700
person 0.70580,130,486,180,548
person 0.63398,896,540,978,653
