object_probs,left,top,right,bottom
truck 0.91969,348,521,626,710
car 0.71272 truck 0.67014,630,352,807,492
truck 0.50637,729,503,1079,716
motorbike 0.96592,641,458,697,527
motorbike 0.90702,791,386,854,437
motorbike 0.88285,339,264,363,299
motorbike 0.81084,407,267,430,293
motorbike 0.76697,149,541,198,621
motorbike 0.50946,591,268,624,303
car 0.91833,285,423,443,593
car 0.90031,220,360,339,483
person 0.97550,465,469,514,523
person 0.93944,644,418,691,492
person 0.83288,1032,431,1076,487
person 0.75221,227,647,278,718
person 0.62514,308,642,365,718
person 0.61109,806,354,829,394
person 0.53592,802,362,844,427
