object_probs,left,top,right,bottom
motorbike 0.88133,378,360,417,418
motorbike 0.87098,211,649,278,714
motorbike 0.79959,337,272,360,303
motorbike 0.78504,642,325,682,380
motorbike 0.70973,478,336,515,391
person 0.50750,646,324,685,382
motorbike 0.56326,318,234,339,257
car 0.99613,318,505,519,685
car 0.98221,213,356,328,458
car 0.98003,463,409,644,565
car 0.80931,402,273,465,329
car 0.70669,1012,487,1078,677
person 0.96740,204,584,279,709
person 0.83468,475,325,513,386
person 0.51645,323,234,347,264
