object_probs,left,top,right,bottom
motorbike 0.91450,596,480,666,553
motorbike 0.80575,841,379,899,434
motorbike 0.79250,935,502,1011,576
motorbike 0.55082,601,598,683,719
car 0.99178,499,351,642,458
car 0.99108,422,301,524,381
car 0.98887,293,245,347,293
car 0.98750,659,332,818,446
car 0.98523,518,286,633,360
car 0.97386,617,403,823,559
car 0.97295,935,543,1078,719
car 0.94591,254,536,460,705
car 0.94062,237,325,332,404
person 0.91908,547,671,609,719
person 0.73185,949,467,1011,527
person 0.66176,840,357,886,423
person 0.63479,605,447,659,536
