object_probs,left,top,right,bottom
truck 0.65159,683,376,899,530
car 0.67494,677,379,893,531
truck 0.52838,211,363,354,494
bus 0.56948,981,485,1079,695
motorbike 0.95151,577,418,622,477
motorbike 0.90476,480,422,519,482
motorbike 0.76242,385,339,437,389
motorbike 0.64135,570,263,616,310
person 0.59509,574,398,619,468
motorbike 0.50827,174,557,225,644
car 0.97517,300,236,334,263
car 0.97412,282,286,358,358
car 0.85517,234,395,356,500
car 0.76624,290,200,312,217
car 0.75613,367,524,589,714
person 0.94495,572,380,613,443
person 0.92276,387,319,435,380
person 0.73945,475,391,511,427
person 0.71264,476,397,514,468
