object_probs,left,top,right,bottom
truck 0.84023,339,504,627,709
bus 0.53494,357,510,655,714
motorbike 0.96026,498,291,528,325
motorbike 0.82311,366,270,385,297
motorbike 0.67525,300,250,319,280
person 0.62916 motorbike 0.64778,341,232,357,258
motorbike 0.55067,154,561,199,635
person 0.75809 motorbike 0.53594,403,253,422,284
car 0.98367,217,359,325,451
car 0.96189,289,419,439,601
car 0.57133,288,198,316,217
person 0.88874,229,496,276,618
person 0.68366,596,267,622,303
person 0.59943,501,276,521,305
person 0.54770,365,254,385,286
person 0.51675,135,504,204,618
