object_probs,left,top,right,bottom
truck 0.92197,333,486,631,705
motorbike 0.94297,334,254,353,279
motorbike 0.93502,294,250,308,273
motorbike 0.90271,379,251,398,279
motorbike 0.84752,953,579,1070,683
car 0.98837,220,351,300,440
car 0.77368,290,413,435,622
car 0.57544,290,199,313,217
person 0.89831,976,530,1056,660
person 0.74883,328,234,349,256
person 0.73677,223,476,271,594
person 0.63911,597,267,622,303
person 0.62825,293,239,308,263
person 0.53082,141,499,184,610
person 0.51230,314,215,328,235
