object_probs,left,top,right,bottom
motorbike 0.93620,774,565,872,684
motorbike 0.79841,936,504,1010,573
motorbike 0.73112,931,394,996,465
motorbike 0.64829,610,641,685,719
car 0.99612,618,404,833,557
car 0.99263,318,261,390,319
car 0.99252,568,301,690,399
car 0.98283,267,346,386,460
car 0.98096,441,308,547,392
car 0.97906,936,542,1078,719
car 0.96853,503,353,641,461
car 0.95746,750,364,948,494
car 0.92459,260,538,462,705
person 0.95779,547,671,610,719
person 0.85882,776,530,863,654
person 0.78701,947,468,1012,530
person 0.54239,602,572,681,699
