object_probs,left,top,right,bottom
motorbike 0.86488,827,607,943,713
motorbike 0.68841,609,641,686,719
motorbike 0.57529,936,494,1023,575
car 0.99879,329,260,404,328
car 0.98843,932,540,1079,719
car 0.98797,583,307,726,405
car 0.98750,620,413,828,560
car 0.98496,289,361,413,478
car 0.97502,805,376,1038,520
car 0.96476,494,348,642,462
car 0.93900,258,539,465,704
car 0.92161,445,302,573,401
person 0.91616,548,673,609,719
person 0.82496,838,566,932,701
person 0.69105,838,560,920,636
person 0.58767,602,570,682,698
