object_probs,left,top,right,bottom
truck 0.98432,644,514,1070,719
truck 0.93928,349,510,610,709
truck 0.75535,850,346,1061,524
car 0.68020 truck 0.54047,217,361,339,486
motorbike 0.87554,498,288,522,315
motorbike 0.61577,151,537,197,622
motorbike 0.50105,583,273,610,306
car 0.96907,276,226,329,268
car 0.94467,396,268,469,335
car 0.84965,287,423,437,599
car 0.52197,219,339,293,405
car 0.51808,846,378,1075,517
person 0.95836,496,272,518,307
person 0.73261,595,565,645,634
person 0.57411,596,268,622,304
