object_probs,left,top,right,bottom
motorbike 0.98380,314,272,332,299
motorbike 0.97648,498,290,526,324
motorbike 0.92986,446,309,474,344
motorbike 0.92849,395,292,419,325
motorbike 0.89189,359,287,380,317
motorbike 0.70280,152,527,200,630
person 0.87588 motorbike 0.55917,355,273,378,306
motorbike 0.51179,440,293,466,319
car 0.90233,276,216,312,240
person 0.80933,498,278,522,306
person 0.75565,312,259,331,284
person 0.65847,445,292,474,324
person 0.62922,148,501,195,614
person 0.53847,396,280,413,307
