object_probs,left,top,right,bottom
motorbike 0.93482,837,379,895,432
motorbike 0.91748,588,480,650,544
motorbike 0.81204,935,502,1011,575
motorbike 0.61626,601,598,684,718
car 0.99660,421,292,522,379
car 0.99042,292,242,343,291
car 0.98482,512,284,631,360
car 0.98466,499,352,642,456
car 0.96994,935,543,1078,719
car 0.96962,613,415,828,559
car 0.96481,233,314,326,397
car 0.95678,650,329,808,441
car 0.93188,250,520,453,702
person 0.90894,546,670,610,719
person 0.67977,948,466,1013,531
person 0.53326,844,351,873,387
person 0.50945,590,437,639,516
