object_probs,left,top,right,bottom
truck 0.92727,328,499,629,704
truck 0.56767,748,590,1050,719
bus 0.86380,745,390,952,593
motorbike 0.74031,610,331,649,367
person 0.51554 motorbike 0.67356,377,247,394,277
motorbike 0.64215,151,541,197,620
car 0.95694,463,283,573,388
car 0.94904,221,363,340,486
car 0.84479,285,422,443,600
person 0.84739,605,306,649,359
person 0.82299,400,288,425,330
person 0.65727,594,565,645,633
person 0.65488,492,271,519,294
person 0.56453,584,261,629,310
person 0.51016,140,502,183,571
