object_probs,left,top,right,bottom
truck 0.65793,206,346,363,521
motorbike 0.95514,586,394,629,455
motorbike 0.94383,679,418,729,483
motorbike 0.91412,881,435,958,501
motorbike 0.90766,509,383,549,442
motorbike 0.84531,155,559,202,633
motorbike 0.81189,301,229,315,253
motorbike 0.75659,437,364,469,405
motorbike 0.53636,435,351,465,391
car 0.95065,329,230,370,265
car 0.75180,291,198,315,218
person 0.94636,509,361,546,424
person 0.80758,146,502,194,612
person 0.76802,436,336,462,367
person 0.74251,680,393,725,468
person 0.70980,683,389,716,428
person 0.63167,584,365,625,425
person 0.56962,510,363,538,390
