object_probs,left,top,right,bottom
truck 0.91936,329,498,610,707
bus 0.56207,847,426,1069,624
person 0.52514 motorbike 0.91188,458,272,482,306
motorbike 0.75961,471,340,504,398
motorbike 0.73448,732,360,781,420
motorbike 0.67378,582,261,628,306
motorbike 0.65102,151,539,196,621
motorbike 0.56009,358,377,397,441
motorbike 0.53448,230,560,278,644
car 0.97327,215,357,339,490
car 0.96993,285,426,440,598
car 0.94709,525,317,673,430
person 0.89412,356,373,396,424
person 0.82544,471,334,498,364
person 0.61127,729,340,777,406
