object_probs,left,top,right,bottom
truck 0.92242,332,490,632,705
motorbike 0.93817,294,251,310,275
motorbike 0.87347,987,565,1077,699
motorbike 0.84553,473,283,499,318
motorbike 0.84439,340,255,358,282
motorbike 0.63790,229,505,274,604
person 0.65608,471,273,498,308
person 0.55312 motorbike 0.58295,387,249,406,280
motorbike 0.51580,149,532,198,628
car 0.98832,219,352,304,443
car 0.84923,291,418,440,599
car 0.69449,289,200,313,217
person 0.90087,996,535,1073,665
person 0.74773,228,478,274,598
person 0.72807,330,234,348,256
person 0.67609,596,266,622,304
person 0.57706,294,239,309,263
person 0.57128,144,502,194,613
