object_probs,left,top,right,bottom
car 0.71755 truck 0.64662,824,424,1061,621
motorbike 0.93795,576,309,605,344
motorbike 0.84891,649,515,730,603
motorbike 0.82899,376,291,403,327
motorbike 0.60761,165,563,215,627
motorbike 0.58035,371,270,401,299
car 0.99226,365,340,483,454
car 0.98265,280,441,429,586
car 0.98160,214,346,307,430
car 0.61447,309,316,343,376
person 0.92986,576,289,603,328
person 0.83975,430,641,506,717
person 0.63702,153,515,205,600
person 0.56032,163,544,214,615
person 0.50097,648,491,728,597
