object_probs,left,top,right,bottom
truck 0.68400,229,356,403,567
motorbike 0.99153,555,421,599,484
motorbike 0.97514,636,417,689,487
motorbike 0.90897,748,429,805,519
motorbike 0.90224,469,378,507,437
motorbike 0.77719,155,560,203,632
motorbike 0.69579,1010,447,1078,559
motorbike 0.58214,308,232,324,254
car 0.87986,343,233,384,266
car 0.77752,291,199,313,216
person 0.96211,551,386,594,446
person 0.94641,636,390,684,471
person 0.76329,146,502,194,613
person 0.74220,471,359,497,387
person 0.71728,750,419,800,490
person 0.70149,468,362,505,423
