object_probs,left,top,right,bottom
car 0.68917 truck 0.52468,206,348,335,486
truck 0.50754,661,370,863,521
bus 0.97425,872,430,1079,659
motorbike 0.85101,429,309,458,349
motorbike 0.85098,355,289,382,322
motorbike 0.85063,324,266,358,295
motorbike 0.65867,575,272,611,306
person 0.73209 motorbike 0.62792,324,254,351,288
motorbike 0.59012,519,683,588,719
car 0.92662,297,431,467,613
car 0.60235,659,359,866,519
person 0.96049,518,626,586,706
person 0.83333,424,295,454,327
person 0.68398,618,484,686,550
