object_probs,left,top,right,bottom
truck 0.61790,678,372,877,526
bus 0.95329,893,442,1078,676
motorbike 0.81494,503,361,542,418
motorbike 0.79710,416,352,447,392
motorbike 0.71589,899,644,993,719
motorbike 0.69458,351,311,384,345
motorbike 0.63722,571,263,616,310
motorbike 0.51370,153,558,201,633
motorbike 0.51345,355,298,398,347
car 0.97180,325,460,527,715
car 0.91100,207,358,344,484
car 0.79275,282,282,329,330
car 0.68093,678,362,875,515
car 0.61458,291,224,311,257
person 0.87038,415,335,444,365
person 0.83925,500,340,542,406
person 0.74689,801,650,879,719
person 0.67698,119,481,200,609
person 0.65392,907,587,984,699
person 0.52617,500,338,527,368
