object_probs,left,top,right,bottom
truck 0.96958,708,524,1079,719
truck 0.91444,340,510,629,708
truck 0.57833,990,389,1079,559
motorbike 0.94130,533,293,565,326
motorbike 0.79024,395,264,416,301
motorbike 0.68307,150,538,198,622
motorbike 0.51481,582,273,610,305
car 0.94029,297,231,345,277
car 0.91895,286,422,439,601
car 0.90690,419,272,509,355
car 0.89512,225,366,341,487
car 0.85554,219,341,291,406
person 0.68411,534,280,555,305
person 0.63989,595,566,645,633
person 0.53918,595,268,622,304
person 0.53790,445,250,459,275
