object_probs,left,top,right,bottom
truck 0.92827,314,498,630,707
bus 0.76613,855,435,1071,638
motorbike 0.95291,544,398,590,461
motorbike 0.86792,299,247,314,270
motorbike 0.86679,721,358,766,418
motorbike 0.72401,148,536,197,624
car 0.95534,578,324,742,471
car 0.89507,210,356,340,487
car 0.74486,287,426,437,600
person 0.89011,546,375,586,449
person 0.76918,297,237,314,265
person 0.72080,586,263,625,319
person 0.68113,236,513,284,602
person 0.57867,133,509,206,613
person 0.53154,548,377,579,411
