object_probs,left,top,right,bottom
truck 0.88200,344,506,620,709
motorbike 0.95002,928,459,1012,536
motorbike 0.93758,847,400,917,458
motorbike 0.89833,387,307,411,349
motorbike 0.88029,670,361,716,410
motorbike 0.81497,461,282,489,319
person 0.77070,460,272,487,312
motorbike 0.66290,150,538,198,623
car 0.86940,229,380,344,488
car 0.82118,290,421,435,603
car 0.57096,247,194,268,212
car 0.54145,290,199,313,216
person 0.80024,945,431,992,514
person 0.75422,670,340,712,402
person 0.64159,859,370,906,449
person 0.60770,385,297,409,329
person 0.59211,673,337,704,369
