object_probs,left,top,right,bottom
motorbike 0.94630,870,377,937,447
motorbike 0.79855,669,514,747,605
motorbike 0.76259,936,501,1010,577
motorbike 0.64651,610,644,685,718
car 0.99074,296,250,363,308
car 0.98852,432,303,537,388
car 0.98584,258,339,354,430
car 0.98228,693,338,867,456
car 0.97744,682,427,839,551
car 0.97650,533,295,658,373
car 0.97459,503,356,642,458
car 0.97321,935,544,1078,719
car 0.94585,270,519,453,717
person 0.86815,547,671,609,719
person 0.73959,599,576,678,699
person 0.68603,874,353,924,432
person 0.67037,673,478,722,553
person 0.53290,949,467,1012,530
