object_probs,left,top,right,bottom
truck 0.88455,342,509,609,708
car 0.56631 truck 0.55789,542,320,685,431
motorbike 0.85779,515,297,550,355
motorbike 0.83681,728,358,776,408
motorbike 0.68475,662,342,700,402
motorbike 0.65830,583,262,628,312
motorbike 0.62468,152,561,198,630
motorbike 0.51634,329,359,368,411
motorbike 0.50911,675,366,704,408
motorbike 0.50464,581,272,612,306
car 0.94764,351,246,430,315
car 0.94338,287,424,435,600
car 0.81006,221,361,338,486
car 0.63030,330,251,349,283
person 0.69797,594,565,645,634
person 0.66904,515,295,540,327
person 0.66000,729,342,774,406
person 0.61671,139,502,182,569
person 0.58691,663,331,689,362
person 0.54630,336,339,357,370
