object_probs,left,top,right,bottom
truck 0.90405,341,510,613,702
motorbike 0.93785,741,382,790,440
motorbike 0.85389,804,377,853,431
motorbike 0.76759,339,266,358,293
motorbike 0.73426,151,539,198,622
motorbike 0.67563,363,381,401,442
motorbike 0.51873,561,309,596,375
car 0.98691,379,258,459,329
car 0.89914,283,425,440,602
car 0.78474,215,357,338,486
car 0.71531,580,327,737,459
person 0.90696,339,255,359,283
person 0.72498,594,565,645,635
person 0.61636,365,360,392,391
person 0.54902,812,353,834,388
