object_probs,left,top,right,bottom
truck 0.85662,343,509,609,707
car 0.61719 truck 0.50158,545,321,687,433
motorbike 0.74482,733,359,781,409
motorbike 0.70392,517,298,552,355
motorbike 0.68389,669,342,707,408
motorbike 0.61563,152,561,198,630
motorbike 0.57853,583,262,629,310
person 0.63529 motorbike 0.50654,517,295,542,324
car 0.96918,357,248,436,314
car 0.94590,286,424,435,601
car 0.89343,219,361,341,483
car 0.57617,330,251,350,284
person 0.68464,594,565,645,634
person 0.63910,331,232,347,262
person 0.61617,139,501,182,569
