object_probs,left,top,right,bottom
truck 0.63484,679,373,875,525
bus 0.95461,888,439,1072,675
motorbike 0.89835,412,350,438,390
motorbike 0.82783,853,629,990,719
motorbike 0.79910,496,356,534,412
motorbike 0.79291,350,308,385,341
motorbike 0.62768,571,263,616,310
motorbike 0.56032,151,558,199,632
car 0.97126,205,356,343,483
car 0.93014,316,456,522,704
car 0.70734,677,362,875,515
car 0.62539,278,282,327,329
person 0.84833,491,332,523,367
person 0.83325,352,290,384,326
person 0.81959,779,639,850,719
person 0.75258,409,331,437,364
person 0.66200,120,481,198,608
person 0.64578,494,341,531,402
