object_probs,left,top,right,bottom
motorbike 0.92875,745,566,838,664
motorbike 0.80823,936,502,1009,575
motorbike 0.67364,905,377,975,455
motorbike 0.62487,603,605,684,717
car 0.99580,314,257,381,314
car 0.99230,263,335,379,451
car 0.98869,618,411,836,566
car 0.98612,440,306,545,392
car 0.98432,552,298,681,391
car 0.97858,505,355,639,460
car 0.97779,936,543,1078,719
car 0.94154,733,353,916,489
car 0.93197,271,518,455,717
person 0.96122,547,671,610,719
person 0.71214,947,466,1013,533
person 0.50955,602,575,682,699
