object_probs,left,top,right,bottom
motorbike 0.93858,633,496,705,583
motorbike 0.91548,862,379,915,442
motorbike 0.72488,936,502,1010,575
motorbike 0.50130,610,643,685,719
car 0.99416,293,247,354,299
car 0.99387,633,423,829,555
car 0.98890,526,290,650,367
car 0.98621,501,355,642,457
car 0.98460,251,329,341,412
car 0.98189,432,301,528,386
car 0.97531,673,339,835,451
car 0.97251,935,541,1078,719
car 0.95038,257,536,462,705
person 0.85726,860,354,906,426
person 0.85260,547,671,609,719
person 0.71151,950,467,1012,529
