object_probs,left,top,right,bottom
truck 0.87717,339,512,624,703
truck 0.62134,776,557,1072,717
bus 0.58566,724,374,906,557
motorbike 0.88406,390,286,413,326
person 0.62083 motorbike 0.79628,347,232,370,263
motorbike 0.71344,1010,473,1079,553
motorbike 0.65602,151,537,198,623
motorbike 0.61250,570,309,601,348
motorbike 0.60423,467,466,516,523
car 0.97758,449,280,557,374
car 0.93864,284,422,440,598
car 0.91804,217,358,341,485
person 0.81969,594,566,646,634
person 0.75967,1031,436,1078,509
person 0.72705,466,439,514,506
person 0.67036,389,279,411,306
person 0.65907,597,266,623,303
