object_probs,left,top,right,bottom
truck 0.82001,343,508,612,706
truck 0.58302,549,323,691,437
car 0.75171 truck 0.51700,220,361,340,484
motorbike 0.85866,689,362,734,417
motorbike 0.84442,757,360,803,415
person 0.51656 motorbike 0.79944,334,250,351,282
motorbike 0.79340,531,301,567,360
motorbike 0.66950,153,560,197,630
motorbike 0.54314,344,365,381,423
car 0.98290,362,254,443,318
car 0.92668,284,423,438,605
person 0.74625,338,234,353,261
person 0.67041,763,337,783,370
person 0.66918,594,564,645,634
person 0.53568,139,501,183,570
person 0.53075,757,342,797,407
person 0.52774,350,351,375,379
